FECHA,NEMO,RAZON_SOCIAL,VOLUMEN,VAR_PRE,CANTIDAD,PRE_CIE,PRE_MAX,PRE_MED,PRE_MEN,V_ACMI_FEC_INSCRIP,PATRI_CON
06/01/2016,ISA       ,INTERCONEXION ELECTRICA S.A. E.S.P.,1195368840,-1.39,166367,7080,7260,7185.13,7080,20021126,14796.55
06/01/2016,MARLY     ,CLINICA DE MARLY S.A.,0,0,0,5300,0,0,0,19370812,19961.63
06/01/2016,MAYAGUEZ  ,MAYAGUEZ S.A.,0,0,0,6500,0,0,0,19841102,11480.45
06/01/2016,MINEROS   ,MINEROS S.A.,40358230,1.03,21000,1970,1970,1921.82,1850,19771116,2288.27
06/01/2016,NUTRESA   ,GRUPO NUTRESA S.A,16973687520,0.18,754440,22500,22560,22498.39,22440,19610321,18070.57
06/01/2016,OCCIDENTE ,BANCO DE OCCIDENTE S.A.,0,0,0,38500,0,0,0,19680827,26777.67
06/01/2016,ODINSA    ,ORGANIZACION DE INGENIERIA INTERNACIONAL S.A.,0,0,0,8500,0,0,0,20050119,8726.01
06/01/2016,ORBIS     ,GRUPO ORBIS S.A,0,0,0,19800,0,0,0,19750718,38484.2
06/01/2016,PAZRIO    ,ACERIAS PAZ DEL RIO S.A.,0,0,0,7.79,0,0,0,19520101,23.9
06/01/2016,PFAVAL    ,GRUPO AVAL ACCIONES Y VALORES S.A.,3096715160,-4.63,2998974,1030,1050,1032.59,1015,20110512,1070.85
06/01/2016,PFAVH     ,AVIANCA HOLDINGS S.A,516164165,-5.9,317068,1595,1650,1627.93,1585,20110511,6107.98
06/01/2016,PFBBVACOL ,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.,0,0,0,295,0,0,0,19931108,284.2
06/01/2016,PFBCOLOM  ,BANCOLOMBIA S.A.,7286908420,-2.57,342142,21200,21500,21297.91,21140,19950726,22925.5
06/01/2016,PFCARPAK  ,CARVAJAL EMPAQUES S.A,5065700,0,2830,1860,0,1790,0,20120502,3805.74
06/01/2016,PFCEMARGOS,CEMENTOS ARGOS S.A.,1200845630,2.09,132930,9290,9290,9033.67,9000,20130413,6196.02
06/01/2016,PFCORFICOL,CORPORACION FINANCIERA COLOMBIANA S.A.,0,0,0,32740,0,0,0,19930208,21634.61
06/01/2016,PFDAVVNDA ,BANCO DAVIVIENDA S.A,2944366320,-1.29,137351,21420,21700,21436.8,20520,20101005,21797.35
06/01/2016,PFGRUPOARG,GRUPO ARGOS S.A.,119415400,-3.52,7890,14820,15340,15135.03,14820,20120608,26989.27
06/01/2016,PFGRUPSURA,GRUPO INVERSIONES SURAMERICANA,6931346300,-0.06,205779,33680,33700,33683.45,33500,20111103,43597.61
06/01/2016,PFVILLA051,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20050914,6116.74
06/01/2016,PFVILLA053,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,5014.36,0,0,0,20050929,6116.74
06/01/2016,PFVILLAS  ,BANCO COMERCIAL AV VILLAS S.A.,2214000,0,369,6000,0,6000,0,20000215,6116.74
06/01/2016,PFVILLAS00,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20030401,6116.74
06/01/2016,PFVILLAS01,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20030401,6116.74
06/01/2016,PFVILLASCA,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,2700,0,0,0,20030401,6116.74
06/01/2016,POPULAR   ,BANCO POPULAR S.A.,0,0,0,500,0,0,0,19940526,338.85
06/01/2016,PROMIGAS  ,PROMIGAS S.A. E.S.P.,0,0,0,5000,0,0,0,19900822,2578.88
06/01/2016,PROTECCION,ADMINISTRADORA DE FONDOS DE PENSIONES Y CES PROTECCION,0,0,0,71000,0,0,0,19950616,47052.87
06/01/2016,RCNTELEVI ,R.C.N. TELEVISION S.A.,0,0,0,24100,0,0,0,19980312,39249.1
06/01/2016,RIOPAILA  ,RIOPAILA AGRICOLA S.A.,0,0,0,6144,0,0,0,19830617,5108.24
06/01/2016,RIOPAILIND,RIOPAILA CASTILLA S.A.,0,0,0,0,0,0,0,20060810,8853.56
06/01/2016,SANFELIPE ,COMPANIA AGRICOLA SAN FELIPE S.A.,0,0,0,480,0,0,0,19860619,1078.18
06/01/2016,TERPEL    ,ORGANIZACION TERPEL S.A,0,0,0,9260,0,0,0,20140815,8168.7
06/01/2016,TGLSC     ,TECNOGLASS INC,57967000,5.28,1274,45500,45500,45500,45500,20160106,10504.95
06/01/2016,VALINDUSTR,VALORES INDUSTRIALES S.A.,0,0,0,5500,0,0,0,19970901,8741.69
06/01/2016,VALOREM   ,VALOREM S.A.,0,0,0,460,0,0,0,19980105,531.55
06/01/2016,VALSIMESA ,VALORES SIMESA S.A.,0,0,0,1500,0,0,0,20010322,7906.57
06/01/2016,VILLAS    ,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,9500,0,0,0,19941215,6116.74
07/01/2016,AGROCHAL  ,AGROGUACHAL S.A.,0,0,0,506,0,0,0,19860619,1360.33
07/01/2016,BBVACOL   ,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.,0,0,0,240,0,0,0,19730824,284.2
07/01/2016,BCOLOMBIA ,BANCOLOMBIA S.A.,453221680,-0.89,22582,20100,20600,20070.04,19900,19450701,22925.5
07/01/2016,BIOMAX    ,BIOMAX BIOCOMBUSTIBLES S.A.,0,0,0,1750,0,0,0,20091028,1184.78
07/01/2016,BMC       ,BMC BOLSA MERCANTIL DE COLOMBIA,0,0,0,841,0,0,0,20071030,1142.83
07/01/2016,BOGOTA    ,BANCO DE BOGOTA S.A.,39174900,0.85,670,59000,59000,58470,57220,19290401,50263.89
07/01/2016,BVC       ,BOLSA DE VALORES DE COLOMBIA S.A.,0,0,0,17.5,0,0,0,20070621,6.17
07/01/2016,CARACOLTV ,CARACOL TELEVISION S.A.,0,0,0,382,0,0,0,19970502,660.91
07/01/2016,CARTON    ,CARTON DE COLOMBIA S.A.,23000000,0,5000,4600,4600,4600,4600,19690523,13240.6
07/01/2016,CELSIA    ,CELSIA S.A E.S.P,2525314680,1.35,864147,3000,3040,2922.32,2810,20011008,5680.52
07/01/2016,CEMARGOS  ,CEMENTOS ARGOS S.A.,1081111900,-7.11,118809,9010,9580,9099.58,9010,19620201,6196.02
07/01/2016,CLH       ,CEMEX LATAM HOLDING,2794048100,-2.88,277103,10100,10300,10083.07,10040,20121107,7593.43
07/01/2016,CNEC      ,CANACOL ENERGY LTD,457498340,-0.86,79895,5760,5800,5726.24,5560,20100721,6139.86
07/01/2016,COLOMBINA ,COLOMBINA S.A.,0,0,0,319,0,0,0,19871217,470.67
07/01/2016,COLTEJER  ,COLTEJER S.A.,0,0,0,1950,0,0,0,19360501,7982.28
07/01/2016,CONCIVILES,CONSTRUCCIONES CIVILES S.A.,0,0,0,500,0,0,0,19901217,0.01
07/01/2016,CONCONCRET,CONSTRUCTORA CONCRETO S.A,0,0,0,1070,0,0,0,19831027,1178.48
07/01/2016,COOMEVAEPS,COOMEVA ENTIDAD PROMOTORA DE SALUD S.A.,0,0,0,0.39,0,0,0,19960223,1
07/01/2016,CORFERIAS ,CORPORACION DE FERIAS Y EXPOSICIONES S.A.,0,0,0,1000,0,0,0,19900328,2720.1
07/01/2016,CORFICOLCF,CORPORACION FINANCIERA COLOMBIANA S.A.,539591940,-4.95,14709,36500,37980,36684.47,36500,19921028,21634.61
07/01/2016,DESCAUCANO,ALIMENTOS DERIVADOS DE LA CANA S.A.,0,0,0,709,0,0,0,19961210,2812.42
07/01/2016,ECOPETROL ,ECOPETROL S.A.,6344253355,-2.36,6077752,1035,1065,1043.85,1030,20070822,1104.57
07/01/2016,EEB       ,EMPRESA DE ENERGIA DE BOGOTA S.A. E.S.P.,134661870,0.58,77676,1745,1745,1733.64,1720,20080708,1239.86
07/01/2016,ELCONDOR  ,CONSTRUCCIONES EL CONDOR S.A,0,0,0,1055,0,0,0,20120305,1594.75
07/01/2016,ELECTULUA ,COMPANIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,0,0,0,498460,0,0,0,19960327,341939.59
07/01/2016,EMPAQUES  ,COMPANIA DE EMPAQUES S.A.,0,0,0,11000,0,0,0,19680607,16529.12
07/01/2016,ENKA      ,ENKA DE COLOMBIA S.A.,0,0,0,10.9,0,0,0,20070917,31.26
07/01/2016,EPSA      ,EMPRESA DE ENERGIA DEL PACIFICO S.A. E.S.P.,0,0,0,9000,0,0,0,19991203,8064.11
07/01/2016,ESTRA     ,INDUSTRIAS ESTRA S.A.,0,0,0,245,0,0,0,19690327,345.39
07/01/2016,ETB       ,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. E.S.P.,247117476,-4.26,470380,517,538,525.36,517,20030509,548.44
07/01/2016,EXITO     ,ALMACENES EXITO S.A.,2115456760,-1.25,169167,12600,12680,12505.14,12400,19970430,43155.7
07/01/2016,FABRICATO ,FABRICATO  S.A.,0,0,0,15.1,0,0,0,19340401,62.08
07/01/2016,FAMILIA   ,PRODUCTOS FAMILIA S.A.,0,0,0,1100,0,0,0,19981124,1348.03
07/01/2016,FGNTOLIMA ,FONDO GANADERO DEL TOLIMA S.A.,0,0,0,12,0,0,0,19751104,43.07
07/01/2016,GASNATURAL,GAS NATURAL S.A. E.S.P.,0,0,0,120000,0,0,0,19961230,11700.57
07/01/2016,GASORIENTE,GAS NATURAL DEL ORIENTE S.A. E.S.P.,0,0,0,10700,0,0,0,19951127,1215.3
07/01/2016,GRUPOARGOS,GRUPO ARGOS S.A.,976031240,-3.7,62460,15600,16140,15626.5,15560,19410825,26989.27
07/01/2016,GRUPOAVAL ,GRUPO AVAL ACCIONES Y VALORES S.A.,26068515,1.47,25502,1035,1035,1022.21,1020,19981116,1070.85
07/01/2016,GRUPOSURA ,GRUPO INVERSIONES SURAMERICANA,2918682680,-4.63,87918,32520,34100,33197.78,32520,19450716,43597.61
07/01/2016,HCOLSEL   ,FONDO BURSATIL HORIZONS COLOMBIA SELECT DE SYP,0,0,0,10120,0,0,0,20140527,15000
07/01/2016,ICOLCAP   ,FONDO BURSATIL ISHARES COLCAP,679320000,-0.86,60000,11322,11322,11322,11322,20110706,17160
07/01/2016,INCASTILLA,CASTILLA AGRICOLA S.A.,0,0,0,15100,0,0,0,19830715,9898.91
07/01/2016,INESA     ,INVERSIONES EQUIPOS Y SERVICIOS S.A.,0,0,0,419,0,0,0,19840628,1139.25
07/01/2016,INVENSA   ,INVERSIONES VENECIA S.A.,0,0,0,506,0,0,0,19860623,1638.54
07/01/2016,ISA       ,INTERCONEXION ELECTRICA S.A. E.S.P.,1305724500,1.41,182049,7180,7180,7172.38,7000,20021126,14796.55
07/01/2016,MARLY     ,CLINICA DE MARLY S.A.,0,0,0,5300,0,0,0,19370812,19961.63
07/01/2016,MAYAGUEZ  ,MAYAGUEZ S.A.,0,0,0,6500,0,0,0,19841102,11480.45
07/01/2016,MINEROS   ,MINEROS S.A.,0,0,0,1970,0,0,0,19771116,2288.27
07/01/2016,NUTRESA   ,GRUPO NUTRESA S.A,4142025460,-0.09,185027,22480,22480,22386.06,22360,19610321,18070.57
07/01/2016,OCCIDENTE ,BANCO DE OCCIDENTE S.A.,0,0,0,38500,0,0,0,19680827,26777.67
07/01/2016,ODINSA    ,ORGANIZACION DE INGENIERIA INTERNACIONAL S.A.,0,0,0,8500,0,0,0,20050119,8726.01
07/01/2016,ORBIS     ,GRUPO ORBIS S.A,0,0,0,19800,0,0,0,19750718,38484.2
07/01/2016,PAZRIO    ,ACERIAS PAZ DEL RIO S.A.,0,0,0,7.79,0,0,0,19520101,23.9
07/01/2016,PFAVAL    ,GRUPO AVAL ACCIONES Y VALORES S.A.,1039172805,-1.46,1017033,1015,1080,1021.77,1015,20110512,1070.85
07/01/2016,PFAVH     ,AVIANCA HOLDINGS S.A,530605900,-2.82,342074,1550,1575,1551.14,1535,20110511,6107.98
07/01/2016,PFBBVACOL ,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.,0,0,0,295,0,0,0,19931108,284.2
07/01/2016,PFBCOLOM  ,BANCOLOMBIA S.A.,8478833180,-2.08,402621,20760,21440,21059.09,20600,19950726,22925.5
07/01/2016,PFCARPAK  ,CARVAJAL EMPAQUES S.A,22007325,-3.76,12385,1790,1790,1776.93,1790,20120502,3805.74
07/01/2016,PFCEMARGOS,CEMENTOS ARGOS S.A.,212110530,-4.2,23618,8900,9180,8980.88,8900,20130413,6196.02
07/01/2016,PFCORFICOL,CORPORACION FINANCIERA COLOMBIANA S.A.,97500000,-0.73,3000,32500,32500,32500,32500,19930208,21634.61
07/01/2016,PFDAVVNDA ,BANCO DAVIVIENDA S.A,2336795240,-1.49,110088,21100,21400,21226.61,21100,20101005,21797.35
07/01/2016,PFGRUPOARG,GRUPO ARGOS S.A.,810933000,-0.81,55148,14700,14800,14704.67,14700,20120608,26989.27
07/01/2016,PFGRUPSURA,GRUPO INVERSIONES SURAMERICANA,1252726600,-1.48,37500,33180,34180,33406.04,33180,20111103,43597.61
07/01/2016,PFVILLA051,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20050914,6116.74
07/01/2016,PFVILLA053,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,5014.36,0,0,0,20050929,6116.74
07/01/2016,PFVILLAS  ,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,6000,0,0,0,20000215,6116.74
07/01/2016,PFVILLAS00,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20030401,6116.74
07/01/2016,PFVILLAS01,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20030401,6116.74
07/01/2016,PFVILLASCA,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,2700,0,0,0,20030401,6116.74
07/01/2016,POPULAR   ,BANCO POPULAR S.A.,1732500,0,3500,500,0,495,0,19940526,338.85
07/01/2016,PROMIGAS  ,PROMIGAS S.A. E.S.P.,0,0,0,5000,0,0,0,19900822,2578.88
07/01/2016,PROTECCION,ADMINISTRADORA DE FONDOS DE PENSIONES Y CES PROTECCION,0,0,0,71000,0,0,0,19950616,47052.87
07/01/2016,RCNTELEVI ,R.C.N. TELEVISION S.A.,0,0,0,24100,0,0,0,19980312,39249.1
07/01/2016,RIOPAILA  ,RIOPAILA AGRICOLA S.A.,0,0,0,6144,0,0,0,19830617,5108.24
07/01/2016,RIOPAILIND,RIOPAILA CASTILLA S.A.,0,0,0,0,0,0,0,20060810,8853.56
07/01/2016,SANFELIPE ,COMPANIA AGRICOLA SAN FELIPE S.A.,0,0,0,480,0,0,0,19860619,1078.18
07/01/2016,TERPEL    ,ORGANIZACION TERPEL S.A,42011600,-9.29,5000,8400,8400,8402.32,8400,20140815,8168.7
07/01/2016,TGLSC     ,TECNOGLASS INC,446099200,-1.1,9866,45000,46000,45215.81,44980,20160106,10504.95
07/01/2016,VALINDUSTR,VALORES INDUSTRIALES S.A.,0,0,0,5500,0,0,0,19970901,8741.69
07/01/2016,VALOREM   ,VALOREM S.A.,0,0,0,460,0,0,0,19980105,531.55
07/01/2016,VALSIMESA ,VALORES SIMESA S.A.,0,0,0,1500,0,0,0,20010322,7906.57
07/01/2016,VILLAS    ,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,9500,0,0,0,19941215,6116.74
08/01/2016,AGROCHAL  ,AGROGUACHAL S.A.,0,0,0,506,0,0,0,19860619,1360.33
08/01/2016,BBVACOL   ,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.,0,0,0,240,0,0,0,19730824,284.2
08/01/2016,BCOLOMBIA ,BANCOLOMBIA S.A.,480053720,-1,24018,19900,20060,19987.25,19900,19450701,22925.5
08/01/2016,BIOMAX    ,BIOMAX BIOCOMBUSTIBLES S.A.,0,0,0,1750,0,0,0,20091028,1184.78
08/01/2016,BMC       ,BMC BOLSA MERCANTIL DE COLOMBIA,0,0,0,841,0,0,0,20071030,1142.83
08/01/2016,BOGOTA    ,BANCO DE BOGOTA S.A.,24040800,-2.98,420,57240,57240,57240,57240,19290401,50263.89
08/01/2016,BVC       ,BOLSA DE VALORES DE COLOMBIA S.A.,11099178.3,-1.14,641571,17.3,17.3,17.3,17.3,20070621,6.17
08/01/2016,CARACOLTV ,CARACOL TELEVISION S.A.,0,0,0,382,0,0,0,19970502,660.91
08/01/2016,CARTON    ,CARTON DE COLOMBIA S.A.,0,0,0,4600,0,0,0,19690523,13240.6
08/01/2016,CELSIA    ,CELSIA S.A E.S.P,27256200,-1,9160,2970,2970,2975.57,2970,20011008,5680.52
08/01/2016,CEMARGOS  ,CEMENTOS ARGOS S.A.,1023506410,1.11,112654,9110,9180,9085.4,9030,19620201,6196.02
08/01/2016,CLH       ,CEMEX LATAM HOLDING,7631485380,1.98,747819,10300,10300,10204.99,10100,20121107,7593.43
08/01/2016,CNEC      ,CANACOL ENERGY LTD,211939680,1.56,36633,5850,5890,5785.49,5730,20100721,6139.86
08/01/2016,COLOMBINA ,COLOMBINA S.A.,0,0,0,319,0,0,0,19871217,470.67
08/01/2016,COLTEJER  ,COLTEJER S.A.,0,0,0,1950,0,0,0,19360501,7982.28
08/01/2016,CONCIVILES,CONSTRUCCIONES CIVILES S.A.,0,0,0,500,0,0,0,19901217,0.01
08/01/2016,CONCONCRET,CONSTRUCTORA CONCRETO S.A,0,0,0,1070,0,0,0,19831027,1178.48
08/01/2016,COOMEVAEPS,COOMEVA ENTIDAD PROMOTORA DE SALUD S.A.,0,0,0,0.39,0,0,0,19960223,1
08/01/2016,CORFERIAS ,CORPORACION DE FERIAS Y EXPOSICIONES S.A.,0,0,0,1000,0,0,0,19900328,2720.1
08/01/2016,CORFICOLCF,CORPORACION FINANCIERA COLOMBIANA S.A.,432302120,-0.27,11817,36400,37240,36583.07,36400,19921028,21634.61
08/01/2016,DESCAUCANO,ALIMENTOS DERIVADOS DE LA CANA S.A.,0,0,0,709,0,0,0,19961210,2812.42
08/01/2016,ECOPETROL ,ECOPETROL S.A.,4262894265,-1.93,4186359,1015,1035,1018.28,1010,20070822,1104.57
08/01/2016,EEB       ,EMPRESA DE ENERGIA DE BOGOTA S.A. E.S.P.,448497830,-0.29,258204,1740,1740,1736.99,1735,20080708,1239.86
08/01/2016,ELCONDOR  ,CONSTRUCCIONES EL CONDOR S.A,24449500,1.42,22850,1070,1070,1070,1070,20120305,1594.75
08/01/2016,ELECTULUA ,COMPANIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,0,0,0,498460,0,0,0,19960327,341939.59
08/01/2016,EMPAQUES  ,COMPANIA DE EMPAQUES S.A.,0,0,0,11000,0,0,0,19680607,16529.12
08/01/2016,ENKA      ,ENKA DE COLOMBIA S.A.,0,0,0,10.9,0,0,0,20070917,31.26
08/01/2016,EPSA      ,EMPRESA DE ENERGIA DEL PACIFICO S.A. E.S.P.,0,0,0,9000,0,0,0,19991203,8064.11
08/01/2016,ESTRA     ,INDUSTRIAS ESTRA S.A.,0,0,0,245,0,0,0,19690327,345.39
08/01/2016,ETB       ,EMPRESA DE TELECOMUNICACIONES DE BOGOTA S.A. E.S.P.,246625608,2.51,466063,530,534,529.17,524,20030509,548.44
08/01/2016,EXITO     ,ALMACENES EXITO S.A.,1162729100,0,92268,12600,12620,12601.65,12600,19970430,43155.7
08/01/2016,FABRICATO ,FABRICATO  S.A.,2840000,0,200000,15.1,0,14.2,0,19340401,62.08
08/01/2016,FAMILIA   ,PRODUCTOS FAMILIA S.A.,0,0,0,1100,0,0,0,19981124,1348.03
08/01/2016,FGNTOLIMA ,FONDO GANADERO DEL TOLIMA S.A.,0,0,0,12,0,0,0,19751104,43.07
08/01/2016,GASNATURAL,GAS NATURAL S.A. E.S.P.,0,0,0,120000,0,0,0,19961230,11700.57
08/01/2016,GASORIENTE,GAS NATURAL DEL ORIENTE S.A. E.S.P.,0,0,0,10700,0,0,0,19951127,1215.3
08/01/2016,GRUPOARGOS,GRUPO ARGOS S.A.,831958800,-0.64,53430,15500,15680,15571.01,15500,19410825,26989.27
08/01/2016,GRUPOAVAL ,GRUPO AVAL ACCIONES Y VALORES S.A.,21333220,-2.42,21122,1010,1010,1010,1010,19981116,1070.85
08/01/2016,GRUPOSURA ,GRUPO INVERSIONES SURAMERICANA,3007237620,-1.17,92802,32140,32580,32404.88,32140,19450716,43597.61
08/01/2016,HCOLSEL   ,FONDO BURSATIL HORIZONS COLOMBIA SELECT DE SYP,0,0,0,10120,0,0,0,20140527,15000
08/01/2016,ICOLCAP   ,FONDO BURSATIL ISHARES COLCAP,196285190,-0.99,17510,11210,11210,11209.89,11210,20110706,17160
08/01/2016,INCASTILLA,CASTILLA AGRICOLA S.A.,0,0,0,15100,0,0,0,19830715,9898.91
08/01/2016,INESA     ,INVERSIONES EQUIPOS Y SERVICIOS S.A.,0,0,0,419,0,0,0,19840628,1139.25
08/01/2016,INVENSA   ,INVERSIONES VENECIA S.A.,0,0,0,506,0,0,0,19860623,1638.54
08/01/2016,ISA       ,INTERCONEXION ELECTRICA S.A. E.S.P.,387097700,-1.95,55006,7040,7050,7037.37,7020,20021126,14796.55
08/01/2016,MARLY     ,CLINICA DE MARLY S.A.,0,0,0,5300,0,0,0,19370812,19961.63
08/01/2016,MAYAGUEZ  ,MAYAGUEZ S.A.,0,0,0,6500,0,0,0,19841102,11480.45
08/01/2016,MINEROS   ,MINEROS S.A.,0,0,0,1970,0,0,0,19771116,2288.27
08/01/2016,NUTRESA   ,GRUPO NUTRESA S.A,588146540,-0.36,26189,22400,22600,22457.77,22320,19610321,18070.57
08/01/2016,OCCIDENTE ,BANCO DE OCCIDENTE S.A.,0,0,0,38500,0,0,0,19680827,26777.67
08/01/2016,ODINSA    ,ORGANIZACION DE INGENIERIA INTERNACIONAL S.A.,0,0,0,8500,0,0,0,20050119,8726.01
08/01/2016,ORBIS     ,GRUPO ORBIS S.A,0,0,0,19800,0,0,0,19750718,38484.2
08/01/2016,PAZRIO    ,ACERIAS PAZ DEL RIO S.A.,0,0,0,7.79,0,0,0,19520101,23.9
08/01/2016,PFAVAL    ,GRUPO AVAL ACCIONES Y VALORES S.A.,1876715410,0,1853665,1015,1020,1012.44,1010,20110512,1070.85
08/01/2016,PFAVH     ,AVIANCA HOLDINGS S.A,196772180,1.61,124788,1575,1590,1576.85,1565,20110511,6107.98
08/01/2016,PFBBVACOL ,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.,0,0,0,295,0,0,0,19931108,284.2
08/01/2016,PFBCOLOM  ,BANCOLOMBIA S.A.,3976162720,0.39,190454,20840,21000,20877.29,20800,19950726,22925.5
08/01/2016,PFCARPAK  ,CARVAJAL EMPAQUES S.A,0,0,0,1790,0,0,0,20120502,3805.74
08/01/2016,PFCEMARGOS,CEMENTOS ARGOS S.A.,332726330,0.22,37283,8920,8990,8924.34,8800,20130413,6196.02
08/01/2016,PFCORFICOL,CORPORACION FINANCIERA COLOMBIANA S.A.,0,0,0,32500,0,0,0,19930208,21634.61
08/01/2016,PFDAVVNDA ,BANCO DAVIVIENDA S.A,262381820,1.52,12373,21420,21440,21206,21100,20101005,21797.35
08/01/2016,PFGRUPOARG,GRUPO ARGOS S.A.,114680040,-0.27,7858,14660,14660,14594.05,14580,20120608,26989.27
08/01/2016,PFGRUPSURA,GRUPO INVERSIONES SURAMERICANA,716471440,-3.92,22187,31880,32980,32292.4,31880,20111103,43597.61
08/01/2016,PFVILLA051,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20050914,6116.74
08/01/2016,PFVILLA053,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,5014.36,0,0,0,20050929,6116.74
08/01/2016,PFVILLAS  ,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,6000,0,0,0,20000215,6116.74
08/01/2016,PFVILLAS00,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20030401,6116.74
08/01/2016,PFVILLAS01,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,0,0,0,0,20030401,6116.74
08/01/2016,PFVILLASCA,BANCO COMERCIAL AV VILLAS S.A.,114000,0,38,2700,0,3000,0,20030401,6116.74
08/01/2016,POPULAR   ,BANCO POPULAR S.A.,0,0,0,500,0,0,0,19940526,338.85
08/01/2016,PROMIGAS  ,PROMIGAS S.A. E.S.P.,0,0,0,5000,0,0,0,19900822,2578.88
08/01/2016,PROTECCION,ADMINISTRADORA DE FONDOS DE PENSIONES Y CES PROTECCION,0,0,0,71000,0,0,0,19950616,47052.87
08/01/2016,RCNTELEVI ,R.C.N. TELEVISION S.A.,0,0,0,24100,0,0,0,19980312,39249.1
08/01/2016,RIOPAILA  ,RIOPAILA AGRICOLA S.A.,0,0,0,6144,0,0,0,19830617,5108.24
08/01/2016,RIOPAILIND,RIOPAILA CASTILLA S.A.,0,0,0,0,0,0,0,20060810,8853.56
08/01/2016,SANFELIPE ,COMPANIA AGRICOLA SAN FELIPE S.A.,0,0,0,480,0,0,0,19860619,1078.18
08/01/2016,TERPEL    ,ORGANIZACION TERPEL S.A,0,0,0,8400,0,0,0,20140815,8168.7
08/01/2016,TGLSC     ,TECNOGLASS INC,4819500,0,105,45000,0,45900,0,20160106,10504.95
08/01/2016,VALINDUSTR,VALORES INDUSTRIALES S.A.,0,0,0,5500,0,0,0,19970901,8741.69
08/01/2016,VALOREM   ,VALOREM S.A.,0,0,0,460,0,0,0,19980105,531.55
08/01/2016,VALSIMESA ,VALORES SIMESA S.A.,0,0,0,1500,0,0,0,20010322,7906.57
08/01/2016,VILLAS    ,BANCO COMERCIAL AV VILLAS S.A.,0,0,0,9500,0,0,0,19941215,6116.74
12/01/2016,AGROCHAL  ,AGROGUACHAL S.A.,0,0,0,506,0,0,0,19860619,1360.33
12/01/2016,BBVACOL   ,BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A.,0,0,0,240,0,0,0,19730824,284.2
12/01/2016,BCOLOMBIA ,BANCOLOMBIA S.A.,413166040,-1.41,20873,19620,19900,19794.28,19560,19450701,22925.5
12/01/2016,BIOMAX    ,BIOMAX BIOCOMBUSTIBLES S.A.,0,0,0,1750,0,0,0,20091028,1184.78
12/01/2016,BMC       ,BMC BOLSA MERCANTIL DE COLOMBIA,0,0,0,841,0,0,0,20071030,1142.83
12/01/2016,BOGOTA    ,BANCO DE BOGOTA S.A.,273885400,-0.24,4796,57100,57140,57107.05,57100,19290401,50263.89
12/01/2016,BVC       ,BOLSA DE VALORES DE COLOMBIA S.A.,87150701.5,-3.47,5180799,16.7,17.3,16.82,16.7,20070621,6.17
12/01/2016,CARACOLTV ,CARACOL TELEVISION S.A.,0,0,0,382,0,0,0,19970502,660.91
12/01/2016,CARTON    ,CARTON DE COLOMBIA S.A.,69000000,0,15000,4600,4600,4600,4600,19690523,13240.6
12/01/2016,CELSIA    ,CELSIA S.A E.S.P,484841250,-3.7,167611,2860,2940,2892.66,2835,20011008,5680.52
12/01/2016,CEMARGOS  ,CEMENTOS ARGOS S.A.,1802332020,-2.63,200730,8870,9270,8978.89,8870,19620201,6196.02
12/01/2016,CLH       ,CEMEX LATAM HOLDING,3177188980,-2.91,316843,10000,10140,10027.64,9960,20121107,7593.43
12/01/2016,CNEC      ,CANACOL ENERGY LTD,1870987150,-10.94,359080,5210,5700,5210.5,4960,20100721,6139.86
12/01/2016,COLOMBINA ,COLOMBINA S.A.,0,0,0,319,0,0,0,19871217,470.67
12/01/2016,COLTEJER  ,COLTEJER S.A.,233599050,1.28,118278,1975,1975,1975,1975,19360501,7982.28
12/01/2016,CONCIVILES,CONSTRUCCIONES CIVILES S.A.,0,0,0,500,0,0,0,19901217,0.01
